fid,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDVI0517_uav,NDRE0517_uav,PLOT_ID,Block_a,Block_b,NDVI0412_uav,NDVI0529_uav,NDVI0624_uav,NDRE0412_uav,NDRE0529_uav,NDRE0624_uav,Treatment_2021,Treatment_2022,anthesis_23062021_biomass_dryweight_kgha,harvest_06082021_grainyield_15moisture_kgha,anthesis_31052022_biomassdryweight_kgha,harvest_11082022 _grainyield_15moisture_kgha,area
"69",1.919455,0,7.470956,0.870645,39.85273,1.820962,11.80094,3.25439,3.384399,5.808288,85.550095,0,0,5.157991,"3",45.697361,26.807261,,,,,,5.308288,"0",0.615806507275357,0.319908066065066,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",1.7524367254955
"70",1.971245,0,7.506131,0.905319,39.79678,1.822061,11.824568,3.268422,3.365937,5.813604,85.502762,0,0,5.169047,"3",45.705982,26.834732,,,,,,5.313604,"0",0.665031015107279,0.344089241504227,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",9.15442902274663
"71",2.030628,0,7.551684,0.945078,39.724323,1.823485,11.855167,3.286593,3.354741,5.816828,85.441467,0,0,5.183365,"3",45.717144,26.827946,,,,,,5.316828,"0",0.63957941074634,0.329141556458587,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",8.0314320368343
"72",2.089515,0,7.58024,0.984504,39.678902,1.824377,11.874349,3.297985,3.340285,5.820991,85.403046,0,0,5.192341,"3",45.72414,26.796429,,,,,,5.320991,"0",0.637108012487193,0.326588236667891,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",4.82417976821307
"73",1.907204,0,7.436956,0.862443,39.906807,1.819899,11.778102,3.240827,3.377724,5.81021,85.59584,0,0,5.147305,"3",45.689034,26.815371,,,,,,5.31021,"0",0.623057578420185,0.322507439560118,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",3.02807748298801
"74",1.956346,0,7.499229,0.895344,39.807758,1.821845,11.819932,3.265669,3.362816,5.814503,85.512047,0,0,5.166878,"3",45.704288,26.839737,,,,,,5.314503,"0",0.664853259423004,0.339267714708927,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",11.7578325001523
"75",2.012882,0,7.594355,0.933196,39.656452,1.824819,11.88383,3.303615,3.358117,5.815856,85.384048,0,0,5.196777,"3",45.727596,26.82873,,,,,,5.315856,"0",0.633721650589569,0.319681453074961,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",12.2510700879502
"76",2.070336,0,7.668321,0.971663,39.538803,1.827131,11.933515,3.333122,3.351389,5.817793,85.284523,0,0,5.220025,"3",45.74572,26.790077,,,,,,5.317793,"0",0.607589411337078,0.29747432271284,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",7.17799439100781
"77",1.93618,0,7.43161,0.881842,39.915314,1.819732,11.77451,3.238694,3.354501,5.816897,85.603035,0,0,5.145625,"3",45.687721,26.834797,,,,,,5.316897,"0",0.635060660908182,0.327768019369112,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",5.68531768520188
"78",1.991455,0,7.532473,0.918851,39.754879,1.822884,11.842262,3.27893,3.350842,5.817951,85.467316,0,0,5.177327,"3",45.712437,26.819408,,,,,,5.317951,"0",0.641411766158442,0.325356839683512,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",5.27413500075636
"79",2.04616,0,7.63461,0.955477,39.592422,1.826077,11.91087,3.319674,3.349103,5.818451,85.329887,0,0,5.20943,"3",45.737461,26.777897,,,,,,5.318451,"0",0.593568920011062,0.293745544538708,4h-1,7a,8b,0.456220174442276,0.622733176370201,0.514006712126793,0.213384348499832,0.301754997068163,0.238740921861267,BA6,BA6,,,"3724.413333","2770.887771",2.59751285190578
"80",1.792511,0,6.487438,0.785653,41.417103,1.790221,11.140289,2.862049,3.369424,5.8126,86.873482,0,0,4.848861,"4",45.456379,26.061411,,,,,,5.3126,"0",0.83064535332392,0.524223990390768,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",5.88699401708436
"81",1.83101,0,6.451084,0.811429,41.474926,1.789084,11.115869,2.847547,3.34374,5.819996,86.922394,0,0,4.837435,"4",45.447472,25.971987,,,,,,5.319996,"0",0.836038501533449,0.542273468024496,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",10.5902762404294
"82",1.874843,0,6.396232,0.840776,41.562172,1.78737,11.079024,2.825666,3.314003,5.828558,86.996201,0,0,4.820194,"4",45.434029,25.887417,,,,,,5.328558,"0",0.827969551158812,0.528752754722475,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",9.46728373173391
"83",1.949641,0,6.381005,0.890855,41.586395,1.786894,11.068795,2.819591,3.281255,5.837988,87.016693,0,0,4.815408,"4",45.430298,25.806469,,,,,,5.337988,"0",0.758429670028676,0.45028384904275,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",2.98416303089471
"84",1.786179,0,6.351294,0.781413,41.633652,1.785965,11.048838,2.807739,3.356178,5.816414,87.056671,0,0,4.80607,"4",45.423019,26.040934,,,,,,5.316414,"0",0.743979309748378,0.460888382924458,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",5.77595924874186
"85",1.810701,0,6.323419,0.797832,41.67799,1.785094,11.030113,2.796619,3.341103,5.820755,87.094177,0,0,4.797308,"4",45.416187,25.958921,,,,,,5.320755,"0",0.727835805216282,0.462701343857933,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",10.3413956490695
"86",1.847603,0,6.287816,0.822538,41.734619,1.783981,11.006198,2.782417,3.319036,5.827109,87.142082,0,0,4.786118,"4",45.407467,25.884493,,,,,,5.327109,"0",0.784864477945593,0.497094813920438,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",11.4643920956296
"87",1.917114,0,6.262571,0.869077,41.774773,1.783192,10.989241,2.772346,3.286219,5.836559,87.176056,0,0,4.778183,"4",45.401279,25.801746,,,,,,5.336559,"0",0.673718087837404,0.398231410617455,12h-10,8a,8b,0.423268624063504,0.84623011128976,0.760936995412837,0.20383170553422,0.53854911632931,0.466616156198578,PCW,PCW,,,"7487.48","8461.491449",2.99311329852208
"88",1.890132,0,7.361561,0.851012,40.02673,1.817542,11.727457,3.21075,3.366812,5.813352,85.697289,0,0,5.123607,"4",45.670559,26.815079,,,,,,5.313352,"0",0.648914988630724,0.336829871890575,3h-5,7a,8b,0.459441911725313,0.616554468203393,0.556950908546099,0.208244604889345,0.295697055172179,0.242349916325962,ECO,ECO,,,"3467.446667","2902.938962",2.32227217519539
"89",1.871358,0,7.32348,0.838442,40.087303,1.816352,11.701877,3.195559,3.357583,5.81601,85.748528,0,0,5.111638,"4",45.661228,26.804991,,,,,,5.31601,"0",0.640722640749744,0.327380662032612,3h-5,7a,8b,0.459441911725313,0.616554468203393,0.556950908546099,0.208244604889345,0.295697055172179,0.242349916325962,ECO,ECO,,,"3467.446667","2902.938962",5.59695218806155
"90",1.913959,0,7.391048,0.866965,39.979828,1.818464,11.747264,3.222513,3.347542,5.818901,85.657616,0,0,5.132875,"3",45.677784,26.820646,,,,,,5.318901,"0",0.632247311386568,0.323312144551501,3h-5,7a,8b,0.459441911725313,0.616554468203393,0.556950908546099,0.208244604889345,0.295697055172179,0.242349916325962,ECO,ECO,,,"3467.446667","2902.938962",12.2510588672594
"91",1.972813,0,7.495529,0.906369,39.813641,1.82173,11.817447,3.264192,3.343348,5.820108,85.517029,0,0,5.165715,"3",45.703384,26.803621,,,,,,5.320108,"0",0.629204803254162,0.316271146584865,3h-5,7a,8b,0.459441911725313,0.616554468203393,0.556950908546099,0.208244604889345,0.295697055172179,0.242349916325962,ECO,ECO,,,"3467.446667","2902.938962",12.2510640876135
"92",2.023663,0,7.618375,0.940414,39.618244,1.825569,11.899964,3.313197,3.347093,5.81903,85.35173,0,0,5.204327,"3",45.733482,26.762564,,,,,,5.31903,"0",0.57811497854769,0.277828529881861,3h-5,7a,8b,0.459441911725313,0.616554468203393,0.556950908546099,0.208244604889345,0.295697055172179,0.242349916325962,ECO,ECO,,,"3467.446667","2902.938962",4.90921804007667
"93",1.873313,0,7.188845,0.839751,40.301453,1.812144,11.61144,3.141851,3.52269,5.768466,85.929688,0,0,5.069321,"4",45.628239,26.281635,,,,,,5.268466,"0",0.812633757723584,0.497542584489815,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",3.83785312014516
"94",1.847427,0,7.025428,0.822421,40.561378,1.807036,11.501669,3.076662,3.506575,5.773107,86.149574,0,0,5.017957,"4",45.5882,26.283045,,,,,,5.273107,"0",0.816189991887628,0.496832305307616,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",6.37267366773449
"95",1.866128,0,7.382762,0.834941,39.993008,1.818205,11.741698,3.219208,3.545833,5.761802,85.668762,0,0,5.130271,"3",45.675755,26.388292,,,,,,5.261802,"0",0.786587639633582,0.478495671762296,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",7.66868502355646
"96",1.847964,0,7.227779,0.822779,40.239525,1.813361,11.637592,3.157383,3.525977,5.76752,85.877304,0,0,5.081558,"4",45.637779,26.391897,,,,,,5.26752,"0",0.821646141767456,0.518620296987991,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",12.2510580553208
"97",1.840602,0,7.096002,0.817851,40.449127,1.809242,11.549075,3.104815,3.515481,5.770542,86.054619,0,0,5.040139,"4",45.605492,26.388897,,,,,,5.270542,"0",0.80151629739142,0.494854626640038,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",12.2510527718114
"98",1.828156,0,6.950268,0.809518,40.680927,1.804687,11.451182,3.046679,3.502972,5.774144,86.25071,0,0,4.994334,"4",45.569782,26.368244,,,,,,5.274144,"0",0.663325570426607,0.369908421501281,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",2.83747258288349
"99",1.908643,0,7.486402,0.863406,39.828159,1.821444,11.811316,3.260551,3.53508,5.764899,85.529305,0,0,5.162846,"3",45.701145,26.519897,,,,,,5.264899,"0",0.834476270442467,0.505330200299453,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",3.80207317319582
"100",1.90962,0,7.337038,0.86406,40.065739,1.816776,11.710984,3.200968,3.511529,5.77168,85.730286,0,0,5.1159,"4",45.664551,26.522013,,,,,,5.27168,"0",0.839026600888128,0.520978750272583,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",5.27413827570854
"101",1.914896,0,7.20127,0.867593,40.281689,1.812532,11.619786,3.146808,3.496138,5.776112,85.912971,0,0,5.073226,"4",45.631283,26.514864,,,,,,5.276112,"0",0.824354352337978,0.499409174796095,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",5.27413456782233
"102",1.912554,0,7.062984,0.866024,40.501644,1.80821,11.526896,3.091643,3.480505,5.780613,86.099045,0,0,5.029761,"4",45.597401,26.479462,,,,,,5.280613,"0",0.647065107977611,0.344446346927472,7h-14,7a,8b,0.428099763222548,0.834929350961829,0.719700904557296,0.194253020353715,0.518713693167596,0.411614668897703,REF_4,REF_4,,,"5677.88","4984.871404",0.735565782906633
"103",1.654654,0,6.337046,0.693354,41.656315,1.78552,11.039268,2.802056,3.469992,5.783641,87.075844,0,0,4.801591,"4",45.419529,26.174381,,,,,,5.283641,"0",0.642645260571839,0.333652440969225,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",0.360235072112118
"104",1.61837,0,6.212593,0.669061,41.854267,1.78163,10.955669,2.752409,3.460412,5.786399,87.243301,0,0,4.762475,"4",45.389034,26.105057,,,,,,5.286399,"0",0.687258269115435,0.36313276178111,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",5.27414066984784
"105",1.576997,0,6.142837,0.641361,41.965221,1.77945,10.908813,2.724582,3.475751,5.781982,87.337166,0,0,4.740549,"4",45.371941,26.05184,,,,,,5.281982,"0",0.671860359311028,0.355220536036967,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",5.40675980676315
"106",1.642485,0,6.436861,0.685207,41.497551,1.78864,11.106315,2.841873,3.487994,5.778457,86.941536,0,0,4.832964,"4",45.443985,26.156324,,,,,,5.278457,"0",0.667702425786723,0.349984493131126,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",1.99673556259222
"107",1.598878,0,6.28566,0.656011,41.738049,1.783914,11.00475,2.781557,3.479131,5.781009,87.144989,0,0,4.78544,"4",45.406937,26.100412,,,,,,5.281009,"0",0.706579067435778,0.374041620126767,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",12.251055549481
"108",1.550127,0,6.202278,0.623371,41.870674,1.781308,10.948741,2.748294,3.500365,5.774895,87.257179,0,0,4.759233,"4",45.386505,26.060247,,,,,,5.274895,"0",0.720728967769228,0.374838930255674,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",12.0755338742456
"109",1.528127,0,6.142742,0.608641,41.965374,1.779447,10.908749,2.724545,3.512897,5.771286,87.337288,0,0,4.74052,"4",45.371918,26.034945,,,,,,5.271286,"0",0.701180870815584,0.356008311546696,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",7.86706765092094
"110",1.665554,0,6.586976,0.700652,41.258778,1.793332,11.20715,2.901756,3.494529,5.776576,86.739548,0,0,4.880147,"4",45.480766,26.121059,,,,,,5.276576,"0",0.731754886909021,0.390539843450036,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",1.76231829992321
"111",1.618276,0,6.406285,0.668998,41.546185,1.787684,11.085776,2.829676,3.483624,5.779716,86.982674,0,0,4.823354,"4",45.436493,26.084362,,,,,,5.279716,"0",0.75238679822126,0.41060084793119,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",7.55963098217035
"112",1.563044,0,6.292812,0.632019,41.726673,1.784137,11.009554,2.78441,3.501302,5.774625,87.135361,0,0,4.787688,"4",45.408691,26.062746,,,,,,5.274625,"0",0.721441109127494,0.387224472431986,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",8.68262522015721
"113",1.534855,0,6.210136,0.613146,41.858177,1.781553,10.954019,2.751429,3.51241,5.771427,87.246613,0,0,4.761702,"4",45.388432,26.055124,,,,,,5.271427,"0",0.678495826855136,0.352960503817168,9h-9,8a,8b,0.556948567910202,0.654660816246216,0.485648676188812,0.263079994246524,0.327292504653463,0.254673868090904,BVC,BVC,,,"3667.213333","2520.119531",5.74394744317397
"114",1.997883,0,7.548287,0.923154,39.729725,1.823379,11.852885,3.285238,3.496627,5.775971,85.446037,0,0,5.182297,"3",45.716309,26.630198,,,,,,5.275971,"0",0.812131694211637,0.48920664744813,6h-12,7a,8b,0.459001925540121,0.770864936498491,0.579375568904438,0.208071028779251,0.424221866004034,0.29554503852954,REF_2,REF_2,,,"4759.646667","3426.123819",9.93746272905264
"115",2.021336,0,7.412441,0.938856,39.945801,1.819133,11.761634,3.231047,3.46932,5.783834,85.62883,0,0,5.1396,"3",45.683025,26.629606,,,,,,5.283834,"0",0.805797559009952,0.476717295292857,6h-12,7a,8b,0.459001925540121,0.770864936498491,0.579375568904438,0.208071028779251,0.424221866004034,0.29554503852954,REF_2,REF_2,,,"4759.646667","3426.123819",12.2510580140515
"116",2.05409,0,7.304759,0.960786,40.117081,1.815767,11.689301,3.188091,3.452326,5.788728,85.77372,0,0,5.105754,"4",45.656639,26.616693,,,,,,5.288728,"0",0.767402078868513,0.433394105260369,6h-12,7a,8b,0.459001925540121,0.770864936498491,0.579375568904438,0.208071028779251,0.424221866004034,0.29554503852954,REF_2,REF_2,,,"4759.646667","3426.123819",12.2510587575962
"117",2.051465,0,7.193097,0.959028,40.294689,1.812277,11.614296,3.143548,3.437877,5.792889,85.923965,0,0,5.070657,"4",45.62928,26.565872,,,,,,5.292889,"0",0.619096682663199,0.323170342848858,6h-12,7a,8b,0.459001925540121,0.770864936498491,0.579375568904438,0.208071028779251,0.424221866004034,0.29554503852954,REF_2,REF_2,,,"4759.646667","3426.123819",0.571870895411848
"118",2.102286,0,7.425473,0.993054,39.925076,1.81954,11.770388,3.236246,3.414153,5.79972,85.61129,0,0,5.143695,"3",45.686218,26.705687,,,,,,5.29972,"0",0.844575496924041,0.513312613230356,6h-12,7a,8b,0.459001925540121,0.770864936498491,0.579375568904438,0.208071028779251,0.424221866004034,0.29554503852954,REF_2,REF_2,,,"4759.646667","3426.123819",5.90087119548116
"119",2.151944,0,7.373124,1.026301,40.008339,1.817904,11.735224,3.215363,3.400117,5.803761,85.681732,0,0,5.127242,"4",45.673389,26.688419,,,,,,5.303761,"0",0.84467504818866,0.512384398980301,6h-12,7a,8b,0.459001925540121,0.770864936498491,0.579375568904438,0.208071028779251,0.424221866004034,0.29554503852954,REF_2,REF_2,,,"4759.646667","3426.123819",6.70164568827022
"120",1.625046,0,6.148952,0.673531,41.955494,1.779641,10.91292,2.727022,3.430642,5.794972,87.328934,0,0,4.742471,"4",45.37344,26.078243,,,,,,5.294972,"0",0.660056960076473,0.349100554226351,10h-6,8a,8b,0.42102318399738,0.66271069161615,0.621370263900375,0.200110575690585,0.325039401854216,0.290596681293343,OG2,OG2,,,"4461.08","3932.69772",12.0004178336239
"121",1.589758,0,6.080556,0.649905,42.064285,1.777503,10.866978,2.699738,3.439785,5.792339,87.420967,0,0,4.720974,"4",45.356682,26.019257,,,,,,5.292339,"0",0.639789644065018,0.340038016498477,10h-6,8a,8b,0.42102318399738,0.66271069161615,0.621370263900375,0.200110575690585,0.325039401854216,0.290596681293343,OG2,OG2,,,"4461.08","3932.69772",12.2510585475247
"122",1.596397,0,6.033667,0.65435,42.138866,1.776038,10.835481,2.681033,3.438281,5.792772,87.484062,0,0,4.706236,"4",45.345192,25.975639,,,,,,5.292772,"0",0.640263130436966,0.333230935397095,10h-6,8a,8b,0.42102318399738,0.66271069161615,0.621370263900375,0.200110575690585,0.325039401854216,0.290596681293343,OG2,OG2,,,"4461.08","3932.69772",10.7781896437518
"123",1.569076,0,6.113556,0.636058,42.011795,1.778535,10.889144,2.712902,3.48196,5.780195,87.376564,0,0,4.731346,"4",45.364769,26.015997,,,,,,5.280195,"0",0.689509181088515,0.353677471121973,10h-6,8a,8b,0.42102318399738,0.66271069161615,0.621370263900375,0.200110575690585,0.325039401854216,0.290596681293343,OG2,OG2,,,"4461.08","3932.69772",4.86314946546918
